"","GEOID","population","percent_female","percent_white","population_under_15","X","Y","daycares_2sfca","daycares_2sfca_euclidean","daycares_e2sfca","daycares_kd2sfca","daycares_3sfca","daycares_cb3sfca"
"1",510010901001,778,51.0282776349614,92.0308483290488,126,-75.3505525658174,37.9630205686521,1.66331172025708,0.28188714061919,0.724027284093808,0.730466511894475,1.10874698739865,1.41531910382581
"2",510010901002,699,54.3633762517883,99.1416309012876,0,-75.3753184422298,37.9288588409268,1.66331172025708,0.30373026331201,0.903092382542196,0.976988812705115,1.31499743898697,2.40254098602173
"3",510010901003,943,53.5524920466596,93.4252386002121,101,-75.3669896517893,37.9199463683961,1.66331172025708,0.30373026331201,0.724027284093808,0.819332725047683,1.10874698739865,1.07483734030447
"4",510010901004,479,60.125260960334,85.3862212943633,71,-75.3954211122431,37.9097880167359,1.66331172025708,0.30373026331201,0.724027284093808,0.627833319167756,1.10874698739865,1.07788194946011
"5",510010902001,493,48.0730223123732,8.72210953346856,0,-75.5705649024033,37.9767964488776,1.79819167709549,0.344981364924616,1.29843897135063,1.51935834382841,2.04186039141913,3.65892667106772
"6",510010902002,3004,52.8628495339547,87.8162450066578,505,-75.445057239854,37.9784972801031,1.79819167709549,0.30373026331201,1.44296702725577,1.56335899551931,2.18509909953917,1.95885427866992
"7",510010902003,2274,62.8847845206684,56.6842568161829,233,-75.5394246363385,37.9117463339744,2.53434932465431,0.365330971159735,2.79252927740187,2.7563723834939,2.74170673796002,3.4496896892339
"8",510010903001,557,44.524236983842,82.7648114901257,43,-75.6663866862355,37.9219201687001,1.79819167709549,0.404430846593634,0.997437670306197,1.23857455618604,2.15669655436477,1.51528052380697
"9",510010903002,811,62.1454993834772,61.652281134402,185,-75.5892305692191,37.888106352525,2.53434932465431,0.404430846593634,2.78255038062258,2.58538950744664,2.94859312736017,2.7555837977196
"10",510010903003,1071,51.4472455648926,86.2745098039216,182,-75.647011236486,37.8581519486863,2.23512730191344,0.420529239973974,1.56208979889429,1.63636404580482,2.20603938401075,1.76802810360566
"11",510010904001,1313,49.7334348819497,61.8431073876618,247,-75.5520502610236,37.8392233822401,2.68069792702516,0.420529239973974,3.09742120658698,2.91236727188362,2.50267148120694,2.41995088868242
"12",510010904002,1198,39.5659432387312,76.2103505843072,176,-75.5763452912991,37.8005479419083,2.68069792702516,0.420529239973974,3.28470741275347,3.07928707011343,2.74798001098357,2.75469359114809
"13",510010904003,2452,42.7406199021207,36.9494290375204,665,-75.6033651966396,37.7482373462519,2.73127600063714,0.422454453143203,3.38724763784918,3.26074839761895,2.97556395263748,3.02986142379493
"14",510010904004,1640,54.2073170731707,74.2682926829268,535,-75.6328597281639,37.6799165010722,2.74316901111488,0.427778327495533,2.13754608856931,2.3545308071957,2.3087425959561,2.15240483733502
"15",510010905001,800,59.125,82.25,206,-75.6858929275515,37.8124934583661,2.68069792702516,0.420529239973974,2.58324957366035,2.58235810816322,2.50382907575019,2.37623301445693
"16",510010905002,1100,41.1818181818182,65.7272727272727,180,-75.6486760438168,37.7930520149512,2.74316901111488,0.420529239973974,3.39617054899568,3.38978812852126,2.96312065975572,2.93888306410497
"17",510010905003,626,44.2492012779553,47.444089456869,87,-75.6814980098178,37.7484094232327,2.77872190702404,0.422454453143203,3.67416083090304,3.48234210520455,3.07381391670544,4.48987289229283
"18",510010906001,506,52.7667984189723,100,59,-76.0013501022664,37.8813994630864,1.50755289126512,0.468222895232925,1.95954826299669,1.7846361418315,3.67750810308444,2.2340297054901
"19",510010906002,1049,51.4775977121068,74.1658722592946,94,-75.7540791700534,37.755933961684,2.7553220420808,0.427778327495533,2.22198771878104,2.36623090439054,2.7059094629622,2.26834433693939
"20",510010906003,1022,49.706457925636,74.0704500978474,131,-75.744674875999,37.7092943497377,2.80798145831356,0.429623732075652,3.47416396218868,3.39128158114844,2.73595131165057,3.04119069303083
"21",510010906004,1149,58.7467362924282,96.5187119234117,71,-75.7912952179753,37.6936665570643,2.76611569972757,0.429623732075652,1.9616497784888,2.1504408323204,1.91634855964526,2.41735326382177
"22",510010907001,1279,56.4503518373729,83.7372947615324,299,-75.7100375279012,37.6749242860272,2.80798145831356,0.429623732075652,3.2950988637403,3.35936043122023,2.76447919169578,2.6274877913139
"23",510010907002,512,48.2421875,79.8828125,19,-75.7404477209313,37.6470413082715,2.80798145831356,0.429623732075652,4.05839962596419,3.94530502729891,3.13763575218193,4.23066738412896
"24",510010907003,506,38.9328063241107,23.5177865612648,101,-75.7701854370224,37.6178098939049,2.80798145831356,0.429623732075652,3.94574029202544,4.03686208334422,3.14511036772383,3.35359378230317
"25",510010907004,971,54.2739443872297,46.4469618949537,234,-75.7921308331964,37.6575079761373,2.80798145831356,0.429623732075652,2.88581710180608,2.96358959442357,2.2833840980108,2.36377090655286
"26",510010907005,2012,49.6023856858847,53.727634194831,570,-75.8725929969619,37.6006059337745,2.58762006562956,0.422271813474132,1.8922489833063,2.17000300481375,2.19308998087644,1.85273962011662
"27",510010908001,646,50.1547987616099,73.0650154798762,47,-75.679131803907,37.625952198507,2.80798145831356,0.429623732075652,2.17114636930027,2.15127823981345,1.94116120588915,1.89621002616669
"28",510010908002,2019,50.4210004952947,53.4422981674096,469,-75.7207835139718,37.5362557872789,2.58762006562956,0.429623732075652,2.47933899187541,2.63819317763019,2.63203031781361,2.38285403837312
"29",510010908003,764,42.0157068062827,48.2984293193717,112,-75.7916500667962,37.5465307228678,2.58762006562956,0.429623732075652,3.74558520708739,3.94647068967975,3.88098251557951,3.64758082873399
"30",510030101001,1968,50.9654471544715,96.5447154471545,245,-78.5408720774817,38.2038812527485,2.24067701831272,0.684362676528317,1.00599115401763,1.50523302972646,4.01000362475775,2.69256630718222
"31",510030101002,1307,51.5684774292272,84.4682478959449,229,-78.6787751891779,38.1783225436011,2.23379801299278,0.68626575113915,0.423313859160824,0.496012776178136,0.668266910298471,0.545433931309047
"32",510030101003,1827,55.3366174055829,89.9288451012589,266,-78.6074794764905,38.1225908779262,3.0187970448889,0.695017598003906,1.92190951152872,2.2087071851858,2.93216225390483,2.25875656947905
"33",510030102011,3012,55.4780876494024,86.6533864541833,604,-78.3942631965914,38.1699140344519,3.35529897965321,0.584179108119192,3.39427840729159,3.35915738562058,3.18119402705059,3.04329453163327
"34",510030102012,1795,55.5988857938719,95.7103064066852,280,-78.4607687630169,38.1740436867582,2.95816747148156,0.655616973835484,2.96993721647236,2.93192575186796,3.43056318632289,3.05248826525722
