"GEOID","population","percent_female","percent_white","population_under_15","X","Y"
510010908002,2019,50.4210004952947,53.4422981674096,469,-75.7207835139718,37.5362557872789
510010908003,764,42.0157068062827,48.2984293193717,112,-75.7916500667962,37.5465307228678
510030101001,1968,50.9654471544715,96.5447154471545,245,-78.5408720774817,38.2038812527485
510030101002,1307,51.5684774292272,84.4682478959449,229,-78.6787751891779,38.1783225436011
510030101003,1827,55.3366174055829,89.9288451012589,266,-78.6074794764905,38.1225908779262
510030102011,3012,55.4780876494024,86.6533864541833,604,-78.3942631965914,38.1699140344519
510030102012,1795,55.5988857938719,95.7103064066852,280,-78.4607687630169,38.1740436867582
510030102021,1113,47.3495058400719,91.4645103324349,117,-78.5329386078539,38.1081535817463
510030102022,1988,51.7605633802817,91.046277665996,326,-78.491700491137,38.1357248807671
510030103001,2050,53.4634146341463,85.4634146341463,497,-78.4324741635458,38.1240444056835
510030103002,942,46.7091295116773,87.8980891719745,149,-78.4159751089396,38.1332951908136
510030103003,1741,58.6444572085009,86.674325100517,404,-78.4431108694018,38.1345290976264
510030103004,1715,56.8513119533528,80.6413994169096,239,-78.4436955938331,38.1159148788614
510030103005,2067,53.5074987905177,81.422351233672,574,-78.4396527693738,38.1046244687868
510030104011,1864,48.7660944206009,94.8497854077253,255,-78.3566366898808,38.1137612905796
510030104012,1187,49.7051390058972,95.7034540859309,329,-78.2756677143491,38.0912630413554
510030104013,1124,50.355871886121,72.6868327402135,150,-78.3515468533002,38.0300148012007
510030104021,795,54.3396226415094,86.4150943396226,77,-78.4141491902219,37.9889068771435
510030104022,2205,53.8775510204082,87.5283446712018,257,-78.3684045665589,37.9868962638833
510030105001,1261,48.8501189532117,91.4353687549564,205,-78.4150600624071,38.0589098409192
510030105002,3409,50.425344675858,79.2021120563215,654,-78.4327506096608,38.0395316205207
510030105003,822,65.8150851581509,74.330900243309,45,-78.4439953015143,38.0229809885631
510030106011,794,51.5113350125945,82.7455919395466,49,-78.4586576712272,38.0925349324213
510030106012,3703,51.7418309478801,67.6478530920875,1067,-78.4590910039005,38.0818165284449
510030106013,1833,65.0845608292417,74.6317512274959,161,-78.4753851918035,38.072298688993
510030106021,2504,56.3099041533546,82.2683706070288,464,-78.4561479948873,38.0670855259236
510030106022,1810,54.585635359116,89.6685082872928,300,-78.4572520144514,38.058111826644
510030107001,966,61.6977225672878,73.3954451345756,131,-78.481084204217,38.0817179459139
510030107002,2228,54.1741472172352,67.9533213644524,303,-78.4885275397917,38.0767257598166
510030107003,2870,59.2334494773519,46.3066202090592,586,-78.492476336449,38.0695572760783
510030108001,990,54.3434343434343,82.4242424242424,300,-78.4977062161961,38.0842626047422
510030108002,873,55.7846506300115,75.2577319587629,158,-78.5004466344928,38.0673059637585
510030108003,1692,41.3120567375887,60.8156028368794,272,-78.5024918177234,38.0621033072646
510030108004,1323,54.3461829176115,86.0922146636432,134,-78.510450109466,38.0649503522836
510030108005,843,57.1767497034401,95.0177935943061,20,-78.5225248626927,38.0611706688753
510030109011,1116,48.7455197132617,80.9139784946236,36,-78.5167089397179,38.0508913650816
510030109012,804,47.7611940298507,44.5273631840796,35,-78.5102274557793,38.0473609086988
510030109021,1941,39.3096342091705,72.2823286965482,224,-78.5221216417252,38.0366665351882
510030109022,1579,55.9214692843572,65.991133628879,0,-78.5163720797799,38.0325335711991
510030109031,1375,57.3090909090909,66.0363636363636,0,-78.5123606634872,38.0330574836799
510030109032,1629,44.5058317986495,69.3063228974831,0,-78.5043588271705,38.0360574204704
510030110001,1254,50.2392344497608,100,180,-78.5561045306576,38.0774546372288
510030110002,1254,53.5885167464115,99.2025518341308,129,-78.5446746377262,38.0377690195164
510030110003,1421,54.1168191414497,88.2477128782547,306,-78.6100843744628,38.0761498223509
510030110004,1557,51.5735388567758,92.2928709055877,223,-78.6092989853158,38.0428753471844
510030110005,1042,52.2072936660269,94.0499040307102,259,-78.5817411622523,38.0687023599977
510030111001,1472,47.9619565217391,97.1467391304348,268,-78.6749696531389,38.0779727601019
510030111002,3053,47.7890599410416,94.0058958401572,818,-78.6816093190682,38.0599705788546
510030111003,576,56.7708333333333,97.0486111111111,41,-78.7042213378185,38.0502529575777
510030111004,2707,55.6704839305504,90.2844477281123,609,-78.7136432004027,38.0656257167739
510030111005,479,59.2901878914405,96.0334029227557,121,-78.7086092579654,38.0856742346258
510030112011,1161,51.937984496124,88.8027562446167,235,-78.7685848418036,38.0636849285078
510030112012,1005,51.044776119403,97.7114427860697,69,-78.7562755873392,38.0136781580028
510030112013,1899,46.0242232754081,88.8888888888889,370,-78.7058016090517,37.9704457350698
510030112021,2816,54.296875,88.9559659090909,629,-78.5842693991722,37.9988180024906
510030112022,800,45.875,87.75,84,-78.6386656494996,37.9402402017133
510030113011,1040,49.0384615384615,71.7307692307692,256,-78.5184958335628,37.9881692037293
510030113012,1370,45.1824817518248,81.6058394160584,162,-78.5171253459708,37.9541326757693
510030113013,1859,52.7165142549758,87.5739644970414,183,-78.433726970747,37.9346471413081
510030113014,1520,53.8157894736842,80.7894736842105,239,-78.5180577446981,37.8836086096311
510030113021,3363,48.8254534641689,73.4463276836158,376,-78.5201573349073,38.009664416198
510030113022,1573,49.07819453274,79.9745708836618,554,-78.5180738544286,38.0014418350092
510030113031,2218,43.3724075743913,70.4238052299369,362,-78.4996972525869,38.0057329573621
510030113032,1710,49.6491228070175,80.9356725146199,217,-78.4905785635644,38.001072449661
510030114001,1062,54.8022598870056,76.5536723163842,231,-78.564871961308,37.8418905997716
510030114002,715,54.5454545454545,88.9510489510489,127,-78.5037629228721,37.7881704280566
510030114003,2180,52.3394495412844,58.6238532110092,525,-78.6129896054831,37.7841560914964
510030114004,1234,52.4311183144246,94.0032414910859,190,-78.679959861229,37.8737125697878
510050701001,597,53.0988274706868,83.5845896147404,84,-79.8359038551083,37.8145292891687
510050701002,1123,52.0926090828139,84.4167408726625,172,-79.8282120893795,37.8213444736181
510050701003,1037,47.0588235294118,75.3134040501447,199,-79.8213980595211,37.821435928372
510050701004,937,60.1921024546425,96.6915688367129,146,-79.8059661819449,37.8216816483529
510050801001,1406,50.3556187766714,98.9331436699858,152,-79.7368100728971,37.8375140686635
510050801002,680,49.4117647058824,89.5588235294118,58,-79.7773727182426,37.8084023398793
510050801003,1320,52.0454545454545,83.4848484848485,280,-79.8730426724709,37.7701138603811
510050802011,1374,50.509461426492,99.0538573508006,237,-79.9482931925687,37.895576376621
510050802012,1282,55.2262090483619,96.0998439937597,151,-79.9153696415672,37.8283064708973
510050802021,1058,51.9848771266541,100,97,-80.0727206376476,37.692909770489
510050802022,458,57.8602620087336,100,87,-79.9734713057847,37.7224619226004
510050802023,762,53.5433070866142,81.496062992126,142,-79.97012433702,37.767535022871
510050803011,1772,47.7990970654628,98.6455981941309,236,-80.0622966283279,37.8702686296309
510050803021,675,45.7777777777778,94.0740740740741,74,-80.1547288750194,37.7585076433462
510050803022,676,47.9289940828402,98.0769230769231,156,-80.1928312492919,37.6793222808422
510079301001,1484,42.5202156334232,86.3207547169811,333,-77.9177066111883,37.4336740598844
510079301002,1617,46.7532467532467,61.2863327149041,356,-77.9476764936166,37.373626400535
510079301003,1098,54.8269581056466,77.5045537340619,162,-78.0521025496918,37.4270579154369
510079301004,1438,53.9638386648122,73.2267037552156,318,-78.1700303048031,37.3626551208265
510079301005,1454,46.6299862448418,85.0068775790922,329,-78.0981586842521,37.323888240366
510079302001,1590,45.7232704402516,93.5220125786164,274,-78.035252934868,37.2839303810302
510079302002,1233,56.2043795620438,80.9407948094079,162,-77.9077885034728,37.3382404346617
510079302003,1226,58.7275693311582,74.3066884176183,80,-77.918721919426,37.2794496505062
510079302004,1813,43.5741864313293,56.0397131825703,267,-77.7770198668459,37.248420793312
510090101001,1516,53.2321899736148,84.0369393139842,282,-78.9894497154107,37.6452281088437
510090101002,992,45.4637096774194,82.4596774193548,156,-79.0717959745995,37.6664383501712
510090101003,606,48.6798679867987,94.8844884488449,70,-79.1593664753607,37.6977528226557
510090101004,1512,51.2566137566138,92.1957671957672,182,-79.2815716838081,37.6503446789776
510090102001,1952,45.3893442622951,66.6495901639344,173,-79.1206008081296,37.5966459236811
510090102002,1409,49.680624556423,82.5408090844571,264,-79.0343004053662,37.5908481657027
510090102003,1939,61.835997937081,76.7921609076844,61,-79.0713723546881,37.5660725873601
510090102004,1679,53.2459797498511,90.7087552114354,294,-78.9776351908632,37.5414655900103
510090103001,2209,49.6604798551381,91.2630149388864,356,-79.1900775055232,37.5277014924512
510090103002,1018,44.7937131630648,88.2121807465619,135,-79.1431241455276,37.509239625484
510090104011,1883,57.8332448220924,76.4737121614445,400,-79.1112012540684,37.5059952141413
510090104012,1533,49.3803000652316,66.7971298108284,394,-79.0736484674654,37.4986204891676
510090104021,2268,57.2751322751323,67.8571428571429,394,-79.0966689077178,37.4739807263827
510090104022,1131,43.9434129089301,79.1335101679929,144,-79.1332614854036,37.4755562919129
510090105021,507,54.6351084812623,69.4280078895464,53,-79.1164549624976,37.4101481400374
510090105031,740,56.8918918918919,72.7027027027027,221,-79.130374498833,37.4202722155324
510090105032,1554,54.954954954955,68.9189189189189,306,-79.1392134866156,37.4481521112449
510090105041,3290,50.8206686930091,74.9848024316109,577,-79.1041982138608,37.4485694501988
510090105042,739,59.8105548037889,67.65899864682,121,-79.1184209355346,37.4335909582677
510090106001,2016,41.8154761904762,59.375,353,-79.0333015940257,37.4694775821535
510090106002,1282,60.3744149765991,70.7488299531981,298,-79.0687921094895,37.4233378479184
510110401001,1071,55.5555555555556,78.6181139122316,262,-78.8046832131877,37.3672938563712
510110401002,1290,46.6666666666667,89.4573643410853,88,-78.8559223981441,37.3898676220524
510110401003,2674,57.8908002991773,66.0807778608826,594,-78.9005258405945,37.3232546550575
510110401004,974,50.1026694045174,82.2381930184805,207,-78.8263640407655,37.3537616551528
510110401005,1070,51.4953271028037,83.1775700934579,215,-78.8176818944972,37.3213907571196
510110402001,837,53.2855436081243,87.8136200716846,180,-78.7781128747147,37.4678519918852
510110402002,793,47.9192938209332,82.093316519546,92,-78.8637427809304,37.4620492548027
510110402003,2657,46.7820850583365,75.7245013172751,390,-78.9516005989642,37.4208369222763
510110403001,1387,51.9105984138428,92.141312184571,182,-78.692165377656,37.3725712304288
510110403002,726,57.8512396694215,34.0220385674931,150,-78.7440583961657,37.3138903299815
510110403003,1386,51.2987012987013,85.2092352092352,229,-78.8339036584311,37.2604140985744
510110403004,842,47.9809976247031,83.729216152019,135,-78.7121407451814,37.2701378151299
510131001001,1209,47.9735318444996,84.449958643507,227,-77.1653848720395,38.8939023344945
510131001002,921,55.700325732899,71.7698154180239,230,-77.1597411197412,38.8990029195491
510131001003,1172,50.938566552901,93.0034129692833,363,-77.1505623793651,38.898379495229
510131001004,1994,54.6138415245737,92.2266800401204,471,-77.1547387508813,38.8937822282634
510131002001,1344,52.9761904761905,84.4494047619048,471,-77.1533878470962,38.9041999658461
510131002002,1492,50.4691689008043,94.9061662198391,365,-77.1441993090233,38.9079569139834
510131002003,705,57.3049645390071,97.3049645390071,100,-77.1353814372465,38.9050168167969
510131002004,1250,44.4,94.48,350,-77.1314905301294,38.9007891146206
510131002005,834,50.2398081534772,83.5731414868106,137,-77.1370758853274,38.8992827009877
510131002006,975,57.025641025641,89.948717948718,197,-77.1428302930866,38.8995482699075
510131003001,1291,50.8133230054221,98.4508133230054,251,-77.1267481960873,38.9256271516512
510131003002,1621,52.2516964836521,97.347316471314,340,-77.1275357875265,38.9184250194385
510131003003,1439,52.2585128561501,87.7692842251564,393,-77.1381059535052,38.9129477142633
510131003004,423,47.5177304964539,100,32,-77.1291700745638,38.912101074917
510131003005,1481,58.2039162727887,74.40918298447,268,-77.1220897557266,38.9103076388733
510131004001,1489,52.6527871054399,92.6796507723304,302,-77.1152091513405,38.9202254845108
510131004002,796,56.78391959799,78.643216080402,165,-77.1073356599127,38.9111909329837
510131004003,1633,44.5805266380894,86.6503368034293,340,-77.0968348618349,38.9036128381071
510131005001,1374,48.3988355167394,76.5647743813683,372,-77.1015203317437,38.8982607816503
510131005002,779,46.7265725288832,90.5006418485237,127,-77.1100885205396,38.9009519786745
510131005003,1271,50.0393391030684,95.3579858379229,315,-77.1160471684506,38.9043263142714
510131005004,1098,41.4389799635701,86.1566484517304,262,-77.1240406381791,38.9014336925367
510131006001,1469,52.6889040163376,77.3995915588836,183,-77.1044799376012,38.8935049074316
510131006002,915,55.3005464480874,76.6120218579235,189,-77.1100113572724,38.8936484654304
510131006003,1083,56.4173591874423,87.9963065558633,143,-77.1131753953211,38.8935544583875
510131007001,1405,51.6725978647687,74.9466192170819,238,-77.1167960245235,38.8960295198061
510131007002,541,49.7227356746765,100,121,-77.1168446556028,38.8905209824718
510131007003,802,47.3815461346633,81.4214463840399,168,-77.1237036808441,38.8839309302655
510131007004,1201,53.3721898417985,98.834304746045,306,-77.1217464760789,38.8886448741904
510131007005,997,51.8555667001003,75.2256770310933,139,-77.1204414968608,38.8968945935379
510131007006,885,39.0960451977401,48.4745762711864,166,-77.1228727287072,38.8942064327156
510131008001,848,50.7075471698113,42.8066037735849,223,-77.1287331748834,38.8961938956315
510131008002,769,47.9843953185956,58.6475942782835,125,-77.1276919905524,38.8929951457832
510131009001,1332,58.4834834834835,86.3363363363363,287,-77.1329284057049,38.8912444533838
510131009002,793,52.4590163934426,85.750315258512,193,-77.1303827660006,38.8863285767828
510131009003,1062,46.6101694915254,75.1412429378531,248,-77.1300593166905,38.8817931665122
510131009004,1008,51.8849206349206,73.7103174603175,185,-77.135918741204,38.8822672275788
510131010001,776,48.840206185567,89.5618556701031,137,-77.1419868754241,38.8933062774515
510131010002,798,50.125313283208,93.483709273183,231,-77.1386325449511,38.8902434214899
510131010003,844,51.5402843601896,76.0663507109005,172,-77.1405922101723,38.8832443633498
510131010004,890,48.5393258426966,78.2022471910112,248,-77.1427900309297,38.8868931221648
510131011001,1301,50.0384319754035,88.6241352805534,238,-77.1482404426259,38.8904930199261
510131011002,925,40.4324324324324,93.2972972972973,200,-77.1499314824217,38.8857756000804
510131011003,1587,50.9136735979836,88.6578449905482,366,-77.1499739976666,38.8797988620612
510131011004,1290,43.4108527131783,78.3720930232558,253,-77.1592573898382,38.8849868004866
510131011005,831,53.0685920577617,81.468110709988,253,-77.1573645615937,38.8889044388029
510131012001,2356,49.9151103565365,77.6315789473684,644,-77.1359325793048,38.8700937695934
510131012002,776,46.520618556701,90.2061855670103,196,-77.1392573770686,38.8759989940521
510131012003,905,43.8674033149171,78.7845303867403,263,-77.1438243947253,38.8777532039234
510131013001,1178,42.5297113752122,86.6723259762309,238,-77.1294438498598,38.8781196390741
510131013002,1105,47.7828054298643,64.1628959276018,203,-77.1297936990688,38.8728218496159
510131013003,816,50.8578431372549,86.2745098039216,307,-77.1149741131117,38.8700623983249
510131013004,1418,52.6798307475317,87.7997179125529,206,-77.1158076792744,38.8770984683958
510131013005,1420,51.1267605633803,92.4647887323944,322,-77.1234520310734,38.8742806185528
510131013006,1474,49.8643147896879,75.7801899592944,463,-77.1212386551707,38.8700174755337
510131014011,1454,49.9312242090784,66.5749656121045,125,-77.1180963841993,38.8817053478904
510131014021,503,50.2982107355865,74.155069582505,57,-77.1121237606621,38.886862104334
510131014022,741,39.0013495276653,82.051282051282,16,-77.1145836851539,38.8842906072995
510131014023,1118,59.5706618962433,70.8407871198569,70,-77.1113347130232,38.883935246115
510131014031,1715,63.8483965014577,76.6180758017493,44,-77.1120643088746,38.8801548118356
510131014032,393,48.8549618320611,41.2213740458015,56,-77.1110257335928,38.8811309991283
510131014033,1552,42.5257731958763,79.6391752577319,31,-77.1097899948086,38.8811233843171
510131014034,2342,45.6874466268147,76.0461144321093,0,-77.1085748801466,38.8810940432771
510131014041,5212,48.848810437452,74.6930161166539,174,-77.1051419843291,38.8828587650993
510131015001,1839,57.0418705818379,77.2702555736813,168,-77.0882605869593,38.8964449324873
510131015002,1431,43.9552760307477,72.2571628232006,153,-77.0893335647189,38.8926940995465
510131015003,1344,47.3958333333333,82.7380952380952,178,-77.0959541328599,38.8885786905984
510131015004,1041,35.4466858789625,90.9702209414025,121,-77.1025011648816,38.8889190714559
510131015005,726,48.6225895316804,96.5564738292011,159,-77.096580760007,38.8929162333179
510131015006,1448,53.7983425414365,77.4171270718232,179,-77.0931729115457,38.8962837412568
510131016011,935,56.6844919786096,82.7807486631016,98,-77.0844555552072,38.899084432006
510131016012,539,54.5454545454545,72.9128014842301,39,-77.0757217062147,38.8995893214242
510131016021,912,55.3728070175439,71.1622807017544,87,-77.0843838817664,38.8951515559083
510131016022,817,42.5948592411261,74.7858017135863,73,-77.0833762332202,38.8931893818392
510131016031,796,40.5778894472362,71.105527638191,19,-77.0800232734354,38.8952131663319
510131016032,2172,46.2707182320442,68.646408839779,208,-77.0763706729288,38.8964238670332
510131016033,971,51.9052523171988,78.9907312049434,63,-77.0711061619958,38.8963376316179
510131017011,723,45.643153526971,54.9100968188105,185,-77.0808912445897,38.8883265441474
510131017012,1765,54.4475920679887,87.5920679886686,163,-77.0816339837173,38.8896086888981
510131017013,807,33.2094175960347,57.7447335811648,0,-77.0830836652282,38.8897727154276
510131017014,1621,57.6804441702653,75.6940160394818,25,-77.0811276471689,38.8915310249302
510131017021,1753,50.8271534512265,57.3302909298346,127,-77.0697082325182,38.8928081745985
510131017022,2143,45.3569762015866,69.5286980867942,145,-77.0742239075114,38.8929607120374
510131017023,1488,37.9032258064516,79.1666666666667,101,-77.0780020633215,38.8923553512087
510131017031,1120,53.3035714285714,67.2321428571429,132,-77.0770866009564,38.8889037941664
510131017032,1171,51.665243381725,88.5567890691716,64,-77.07332394574,38.8895597256984
510131018011,3664,49.9181222707424,76.4192139737991,393,-77.0926542132914,38.8854696500079
510131018021,1308,52.82874617737,68.5015290519878,141,-77.0859478323685,38.8898281003892
510131018022,1860,46.3978494623656,74.8387096774194,164,-77.0864666194185,38.8883621177538
510131018023,1369,52.3009495982469,85.6829802775749,149,-77.0846553657189,38.8873786950129
510131018024,1358,58.7628865979381,47.0544918998527,300,-77.0862395008219,38.8859278306299
510131018025,1092,57.0512820512821,92.032967032967,55,-77.0892209100181,38.8873563009668
510131018031,878,52.9612756264237,88.0410022779043,241,-77.0905013385667,38.8822630366748
510131018032,1301,36.6641045349731,74.9423520368947,0,-77.0860152192573,38.8826988997906
510131018033,993,52.7693856998993,55.1863041289023,126,-77.0860093695206,38.8788050927329
510131018034,1383,60.9544468546638,88.2863340563991,203,-77.089833662115,38.876519489437
510131019001,980,47.0408163265306,76.1224489795918,107,-77.0966995831743,38.8829199030945
510131019002,1541,47.2420506164828,92.9915639195328,284,-77.0975060619867,38.8752933446381
510131019003,766,63.9686684073107,93.9947780678851,127,-77.1007964012921,38.8800900440603
510131020011,1656,56.5217391304348,28.2004830917874,451,-77.1114269945011,38.8745414631466
510131020012,1351,52.1835677276092,74.2413027387121,84,-77.1099455373823,38.876280447807
510131020021,1414,44.1301272984441,70.6506364922207,193,-77.1051123162981,38.8785892602758
510131020031,1854,56.4724919093851,56.7961165048544,207,-77.1100212698921,38.8702129505827
510131020032,1667,48.4103179364127,65.9268146370726,360,-77.1056657617518,38.8719760009052
510131020033,520,60.7692307692308,73.2692307692308,30,-77.1037171916908,38.8742894402296
510131021001,825,55.8787878787879,55.8787878787879,86,-77.1241573873145,38.8612272000135
510131021002,1569,49.7769279796048,82.791586998088,319,-77.1249936071034,38.864616848167
510131022001,1096,38.5948905109489,64.6897810218978,187,-77.1228544440653,38.8579433385484
510131022002,1664,65.3245192307692,54.1466346153846,388,-77.1205291933338,38.8549878890481
510131022003,1214,64.497528830313,58.3196046128501,482,-77.1154443447393,38.8596201621579
510131022004,1477,60.2572782667569,29.7224102911307,321,-77.1171286432521,38.8581661057103
510131022005,2769,45.2871072589382,40.2311303719754,640,-77.1155412639307,38.8561735800157
510131023011,908,53.4140969162996,83.1497797356828,194,-77.1095530304694,38.8654950042143
510131023012,525,44.5714285714286,66.8571428571429,74,-77.1016420459051,38.8673020618588
510131023021,560,63.2142857142857,66.4285714285714,68,-77.11200063747,38.8609360360863
510131023022,1101,42.7792915531335,45.5949137148047,402,-77.1087950813256,38.8596102654832
510131023023,1137,54.089709762533,63.4124890061565,338,-77.1052908290196,38.8606064239079
510131023024,1477,56.4658090724441,72.0379146919431,356,-77.0979118929997,38.8627209549638
510131024001,971,46.7559217301751,60.7621009268795,163,-77.0820411333782,38.8715809289912
510131024002,976,52.0491803278688,74.8975409836066,79,-77.0860185105761,38.8714306195696
510131024003,816,53.0637254901961,76.9607843137255,203,-77.0923535093853,38.8685284838416
510131024004,586,44.19795221843,74.9146757679181,89,-77.0941246417277,38.87085533722
510131025001,2096,49.3797709923664,67.175572519084,22,-77.0706971048186,38.8671065018713
510131025002,2124,46.4689265536723,63.9359698681733,218,-77.0843227642773,38.8659916143988
510131025003,1467,39.0593047034765,90.1840490797546,369,-77.0901692588892,38.8647929369041
510131026001,2615,46.5774378585086,64.7036328871893,415,-77.0942800598777,38.8577499731314
510131026002,1069,51.9176800748363,65.2011225444341,123,-77.0930360551195,38.8526608259351
510131027011,3578,42.1743991056456,22.6103968697596,767,-77.1039283896416,38.8559346368803
510131027012,557,59.245960502693,47.7558348294434,163,-77.0995280531607,38.8557557960542
510131027021,1263,51.2272367379256,65.9540775930325,190,-77.0973117914631,38.8496998603008
510131027022,799,42.0525657071339,45.0563204005006,244,-77.0992035898968,38.8523352523687
510131028011,2570,40.7392996108949,35.2918287937743,239,-77.1164101325018,38.8515837362569
510131028012,922,50.5422993492408,56.8329718004338,107,-77.1128989108091,38.8536685403674
510131028013,1357,33.4561532792926,55.9322033898305,124,-77.1104573460014,38.852418152232
510131028014,975,43.3846153846154,62.4615384615385,104,-77.1081142318287,38.8551075949638
510131028015,1807,61.4277808522413,47.4820143884892,470,-77.1050270146739,38.8527960935535
510131028016,824,45.5097087378641,66.2621359223301,201,-77.1091389502826,38.8484612587578
510131028021,660,49.5454545454545,87.1212121212121,159,-77.1019435129809,38.8475803352653
510131028022,723,51.8672199170125,87.1369294605809,223,-77.1057877104211,38.8443520645906
510131029011,986,56.3894523326572,89.9594320486815,131,-77.1008215129889,38.839642880379
510131029012,928,58.9439655172414,85.4525862068966,61,-77.0962604892232,38.8434116993027
510131029013,1004,58.2669322709163,90.6374501992032,136,-77.0976948940802,38.8367785603169
510131029021,2701,49.2410218437616,74.4539059607553,138,-77.0902873087326,38.8397075304267
510131029022,1574,58.8310038119441,83.9263024142313,284,-77.0953516801955,38.8412644462225
510131030001,1163,57.4376612209802,89.2519346517627,237,-77.0922617494456,38.8327521286068
510131030002,896,56.0267857142857,81.8080357142857,205,-77.0886250278063,38.8363546327768
510131030003,1387,49.9639509733237,94.0879596250901,193,-77.087385202953,38.8312390459745
510131031001,2837,60.979908353895,50.26436376454,602,-77.0806060454776,38.8534414864921
510131031002,1759,55.542922114838,61.6827743035816,225,-77.0842237182177,38.84684148533
510131031003,1364,53.5923753665689,37.8299120234604,242,-77.0911914945564,38.8479759172227
510131032001,1478,31.3937753721245,33.2205683355886,258,-77.0794273165461,38.8636185521584
510131032002,1828,53.2822757111597,33.6433260393873,375,-77.0806653038716,38.8614502046178
510131032003,928,46.2284482758621,89.4396551724138,56,-77.0813693187655,38.858892687835
510131032004,1697,52.6222746022393,62.5810253388332,164,-77.0880385913836,38.8590318115548
510131033001,1165,45.0643776824034,36.3090128755365,87,-77.0721660528229,38.8628294851395
510131033002,1284,56.3084112149533,55.9190031152648,248,-77.0761474843878,38.8626565073137
510131034011,1353,7.46489283074649,74.7967479674797,17,-77.0791800379074,38.8777309567647
510131034021,946,49.5771670190275,79.3868921775899,42,-77.0506777795081,38.8593199525457
510131034022,870,47.816091954023,49.8850574712644,121,-77.0509271372259,38.8547210321101
510131034023,1485,41.4141414141414,60.4040404040404,55,-77.0521333076902,38.8442713970299
510131034024,897,42.3634336677815,65.1059085841695,0,-77.0515915549619,38.8511068162037
510131034025,1721,45.0319581638582,61.8245206275421,123,-77.0477415473257,38.8633659960361
510131035011,1026,44.9317738791423,72.2222222222222,62,-77.0666564488874,38.863835905799
510131035012,408,54.656862745098,79.656862745098,52,-77.0641915138367,38.8644118935107
510131035013,1716,51.5151515151515,82.5757575757576,76,-77.0650113476583,38.8605398761239
510131035021,3807,49.1725768321513,58.4712371946414,78,-77.058624061661,38.8628078509816
510131035022,1134,60.8465608465608,59.700176366843,89,-77.0596205783251,38.8589341917279
510131035031,2482,47.8646253021757,58.8638195004029,292,-77.0529114115052,38.8626016977114
510131035032,1997,45.8688032048072,57.836755132699,82,-77.0540206777331,38.858642417262
510131036011,1010,56.7326732673267,91.5841584158416,195,-77.0631446024984,38.8550034416774
510131036012,722,50.5540166204986,84.6260387811634,168,-77.0594418194899,38.8538612440472
510131036013,1026,55.6530214424951,72.5146198830409,235,-77.0557981782089,38.8522015522753
510131036021,542,51.2915129151292,72.3247232472325,39,-77.0540687877963,38.8565415631671
510131036022,681,41.1160058737151,57.2687224669604,102,-77.0536280192737,38.8530926231762
510131037001,956,51.255230125523,85.9832635983264,162,-77.0690531749518,38.8556245210944
510131037002,1660,51.566265060241,86.0240963855422,316,-77.0608978744619,38.8473046432616
510131038001,3241,51.0336315951867,65.7204566491824,697,-77.0762105786448,38.8466242367097
510131038002,881,50.8513053348468,56.4131668558456,166,-77.0697979200653,38.8456565857346
510131038003,905,56.5745856353591,64.1988950276243,93,-77.0705325836047,38.8491377399344
