"GEOID","population","percent_female","percent_white","population_under_15","daycares_3sfca","daycare_3sfca","TRACTCE","COUNTYFP"
511930104004,1422,74.2616033755274,68.7763713080169,467,2.62178718065423,2.62178736990178,"51193010400","51193"
511930104005,1073,44.1752096924511,96.1789375582479,95,2.49994562881954,2.49994571392506,"51193010400","51193"
511959307001,1865,57.9624664879357,100,315,1.04990332485474,1.04990332485474,"51195930700","51195"
511959307002,615,36.5853658536585,100,66,0.712638170161433,0.712638170161433,"51195930700","51195"
511959307003,838,0,26.0143198090692,0,1.21978762821406,1.21978762821406,"51195930700","51195"
511959308001,1243,52.7755430410298,99.4368463395012,184,0.606367092051287,0.606367092051287,"51195930800","51195"
511959308002,834,46.7625899280576,96.1630695443645,181,0.632677582873195,0.632677582873195,"51195930800","51195"
511959309001,1563,59.3730006397953,95.7133717210493,250,2.50157167253121,2.50157167253121,"51195930900","51195"
511959309002,2199,43.9290586630286,95.4070031832651,323,2.50867891966238,2.50867891966238,"51195930900","51195"
511959310001,1363,54.4387380777696,95.3778429933969,214,2.01821604508993,2.01821604508993,"51195931000","51195"
511959310002,910,57.5824175824176,100,143,1.4407437344809,1.4407437344809,"51195931000","51195"
511959311001,1494,48.0589022757697,91.2985274431058,384,1.68160192787384,1.68160192787384,"51195931100","51195"
511959311002,1218,52.2988505747126,96.4696223316913,189,2.19010851858612,2.19010851858612,"51195931100","51195"
511959312001,1767,48.8964346349745,75.8347481607244,190,2.28908099980226,2.28908099980226,"51195931200","51195"
511959312002,2787,32.8668819519196,78.5791173304629,249,2.00620846634917,2.00620846634917,"51195931200","51195"
511959312003,286,0,35.6643356643357,0,1.78704176311794,1.78704176311794,"51195931200","51195"
511959312004,751,45.8055925432756,92.676431424767,111,2.36767021955347,2.36767021955347,"51195931200","51195"
511959312005,1249,53.8030424339472,97.0376301040833,331,2.56470682327859,2.56470682327859,"51195931200","51195"
511959313001,1973,50.0253421186011,95.7932083122149,341,1.74795567499435,1.74795567499435,"51195931300","51195"
511959313002,1749,53.1732418524871,100,315,2.27382548440139,2.27382548440139,"51195931300","51195"
511959314001,3077,52.5186870328242,96.0025999350016,466,2.20706977614748,2.20706977614748,"51195931400","51195"
511959314002,1793,54.0435025097602,95.7055214723926,314,3.00169777934736,3.00169777934736,"51195931400","51195"
511959315001,855,41.4035087719298,100,139,2.41752253335647,2.41752253335647,"51195931500","51195"
511959315002,601,36.9384359400998,94.675540765391,64,3.02367462688057,3.02367462688057,"51195931500","51195"
511959315003,1549,44.6739832149774,99.0316333118141,410,2.85380723898037,2.85380723898037,"51195931500","51195"
511959315004,1333,50.4126031507877,84.1710427606902,302,2.73148027328331,2.73148027328331,"51195931500","51195"
511959316001,1132,48.5865724381625,95.2296819787986,169,1.84022009238423,1.84022009238423,"51195931600","51195"
511959316002,1318,43.0955993930197,99.0136570561457,216,1.47898920456602,1.47898920456602,"51195931600","51195"
511959317001,1373,51.2017479970867,97.4508375819374,129,1.79321664139879,1.79321664139879,"51195931700","51195"
511959317002,751,51.5312916111851,95.7390146471372,104,2.09038168234368,2.09038168234368,"51195931700","51195"
511970501001,1192,51.1744966442953,70.8892617449664,204,4.1664611074416,4.1664611074416,"51197050100","51197"
511970501002,944,52.1186440677966,85.3813559322034,86,3.9098204851631,3.9098204851631,"51197050100","51197"
511970501003,703,42.5320056899004,98.5775248933144,39,3.31226539211951,3.31226539211951,"51197050100","51197"
511970501004,1497,42.8857715430862,100,234,0.987460137144488,0.987460137144488,"51197050100","51197"
511970501005,1004,51.394422310757,92.2310756972112,149,1.08801351759178,1.08801351759178,"51197050100","51197"
511970502001,1816,49.5044052863436,96.5859030837004,406,1.95590328080407,1.95590328080407,"51197050200","51197"
511970502002,2005,59.501246882793,96.1097256857855,272,3.66482436764672,3.66482436764672,"51197050200","51197"
511970502003,896,54.3526785714286,75.3348214285714,58,4.13260359359721,4.13260359359721,"51197050200","51197"
511970502004,723,52.83540802213,100,134,4.15175926674449,4.15175926674449,"51197050200","51197"
511970502005,1308,59.0978593272171,93.8837920489297,133,4.14676501755713,4.14676501755713,"51197050200","51197"
511970503011,1181,57.9170194750212,98.645215918713,178,2.66840920773034,2.66840920773034,"51197050301","51197"
511970503012,1556,51.8637532133676,92.4807197943445,324,2.31876621326048,2.31876621326048,"51197050301","51197"
511970503013,521,38.0038387715931,98.6564299424184,104,3.33144733691505,3.33144733691505,"51197050301","51197"
511970503014,626,45.8466453674121,91.0543130990415,73,4.06545507185648,4.06545507185648,"51197050301","51197"
511970503015,494,49.5951417004049,86.2348178137652,62,4.12049571990418,4.12049571990418,"51197050301","51197"
511970503021,2100,54.2380952380952,99.7142857142857,338,1.45377208193397,1.45377208193397,"51197050302","51197"
511970503022,1137,52.858399296394,98.3289357959543,135,1.1690240229697,1.1690240229697,"51197050302","51197"
511970504011,1153,49.5229835212489,95.836947094536,167,1.09906831355218,1.09906831355218,"51197050401","51197"
511970504012,1575,46.2222222222222,95.7460317460317,226,2.41418508201735,2.41418508201735,"51197050401","51197"
511970504013,1349,48.5544848035582,98.3691623424759,273,1.2303174815212,1.2303174815212,"51197050401","51197"
511970504021,1313,53.5415079969535,100,186,2.24461973800954,2.24461973800954,"51197050402","51197"
511970504022,347,57.0605187319885,100,0,2.63384022973326,2.63384022973326,"51197050402","51197"
511970504023,1394,53.2281205164993,97.9196556671449,394,1.63315356107008,1.63315356107008,"51197050402","51197"
511970504024,2010,44.9253731343284,100,468,1.78671302602443,1.78671302602443,"51197050402","51197"
511990502031,2580,52.3255813953488,70.7751937984496,553,3.0182064517289,3.01819455019782,"51199050203","51199"
511990502032,1579,60.5446485117163,73.5275490816973,378,3.07938164528593,3.07936865347627,"51199050203","51199"
511990502033,2966,53.6075522589346,50.1011463250169,541,3.1084913050021,3.10847638507698,"51199050203","51199"
511990502041,2407,52.9289572081429,72.2060656418779,761,3.04819561075099,3.04817558857298,"51199050204","51199"
511990502042,1015,53.8916256157636,41.4778325123153,430,2.98381321121087,2.9837967369041,"51199050204","51199"
511990502043,2132,49.296435272045,67.6360225140713,868,3.04731248429398,3.04729684822514,"51199050204","51199"
511990502044,1165,52.274678111588,70.3862660944206,448,3.04770133215725,3.04768548770227,"51199050204","51199"
511990502051,633,48.8151658767773,90.0473933649289,0,2.84024578517245,2.84023603520699,"51199050205","51199"
511990502052,2037,54.7864506627393,75.3559155621011,383,3.07408393149208,3.07407352542063,"51199050205","51199"
511990502053,1612,47.6426799007444,78.6600496277916,250,3.06290825988554,3.06289527991903,"51199050205","51199"
511990502061,3337,49.5954450104885,51.7830386574768,540,2.93133682720271,2.93131972547468,"51199050206","51199"
511990502062,2099,48.5945688423059,79.2282039066222,273,2.96403580509674,2.96402419720625,"51199050206","51199"
511990502063,1258,43.5612082670906,99.3640699523052,373,2.82049435707361,2.82048244838737,"51199050206","51199"
511990503031,2914,54.0837336993823,74.4337680164722,889,2.82433588054114,2.8243288267375,"51199050303","51199"
511990503032,2130,53.6619718309859,84.225352112676,326,2.91969589009638,2.91969040513357,"51199050303","51199"
511990503033,840,46.7857142857143,70.3571428571429,82,2.64610344955388,2.64609821226491,"51199050303","51199"
511990503041,1379,46.0478607686729,96.0841189267585,131,2.41541635997041,2.41541267837418,"51199050304","51199"
511990503042,698,62.0343839541547,86.5329512893983,79,2.68129041153285,2.68128437130286,"51199050304","51199"
511990503043,2640,54.0151515151515,88.1818181818182,383,2.88455184136677,2.88454362395871,"51199050304","51199"
511990503051,1178,53.3106960950764,86.1629881154499,143,3.12053094929974,3.1205183691206,"51199050305","51199"
511990503052,2176,49.6783088235294,59.375,395,2.63724262463482,2.63723457039284,"51199050305","51199"
511990503061,1718,60.8265424912689,81.6065192083818,177,2.46560680509137,2.46560369267819,"51199050306","51199"
